CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth,EPS Rating,TTM1 EPS,TTM1 Sales,TTM2 EPS,TTM2 Sales,TTM3 EPS,TTM3 Sales
Container Corporation of India Ltd.,INE111A01025,CONCOR,531344.000000,2024-02-01,True,2024-02-01,17010061.000000,2023-12-31,3.000000,3.000000,23058000000.000000,16934200000.000000,6123800000.000000,175300000.000000,1542700000.000000,0.000000,4405800000.000000,1061500000.000000,3344300000.000000,3344300000.000000,3046500000.000000,0.000000,1.097752,14.503860,False,12.792580,9.692397,1.174134,18.130779,22928500000.000000,13.358152,1354.420568,5.861642826342104,7.0382655381169545,39.64973858195807,6.711430019641386,13385.474552894942,794416.6079475625
Godawari Power & Ispat Ltd.,INE177H01021,GPIL,532734.000000,2024-02-01,True,2024-02-01,17010086.000000,2023-12-31,3.000000,3.000000,12350600000.000000,8903500000.000000,3447100000.000000,167000000.000000,318700000.000000,0.000000,2961400000.000000,675500000.000000,2285900000.000000,2285900000.000000,657200000.000000,0.000000,3.478241,18.508413,False,87.711101,-12.512573,3.895009,50.855866,12392100000.000000,0.963842,112.306141,-3.256333553250954,-9.099129523438878,209.8919222218897,467.7593524395716,435.91263448521147,1491.6233312477084
Technocraft Industries (India) Ltd.,INE545H01011,TIIL,532804.000000,2023-12-31,True,2024-02-01,17010090.000000,2023-12-31,3.000000,3.000000,4161301000.000000,3443868000.000000,717433000.000000,66833000.000000,132368000.000000,-5136000.000000,518232000.000000,138261000.000000,379971000.000000,379971000.000000,229617000.000000,0.000000,1.654803,9.131063,False,-13.619456,-7.886827,1.916622,-8.075782,3756256000.000000,-23.546656,14.701085,-8.150150517545496,-13.00697888258954,88.54308671986729,205.56062389092457,37.765604281492124,120.28988456600503
TCPL Packaging Ltd.,INE822C01015,TCPLPACK,523301.000000,2023-12-31,True,2024-02-01,17020001.000000,2023-12-31,3.000000,3.000000,3564636000.000000,2955911000.000000,608725000.000000,139445000.000000,172263000.000000,0.000000,297017000.000000,89100000.000000,207917000.000000,207917000.000000,91000000.000000,0.000000,2.284802,5.832769,False,-22.569845,-3.506757,3.334758,-25.167131,3926607000.000000,11.614277,352.211225,-4.237915320975088,7.852710162153135,231.7881286588289,113.07642688656274,3166.723689727464,14270.779732152738
Jain Irrigation Systems Ltd.,INE175A01038,JISLJALEQS,500219.000000,2023-12-31,True,2024-02-01,17020012.000000,2023-12-31,3.000000,3.000000,8103400000.000000,6942000000.000000,1161400000.000000,765300000.000000,369400000.000000,0.000000,26700000.000000,9000000.000000,17700000.000000,17700000.000000,1373500000.000000,0.000000,0.012887,0.218427,False,-92.859050,-18.416125,0.017692,117.905824,8091300000.000000,29.726480,6.364533,-81.14681382963536,64.21559293293434,201.41703210424873,-46.283593501506374,-145.84184176917952,382.7484312345875
Vedanta Ltd.,INE205A01025,VEDL,500295.000000,2024-02-01,True,2024-02-01,17020022.000000,2023-12-31,3.000000,3.000000,201990000000.000000,146540000000.000000,55450000000.000000,14090000000.000000,9960000000.000000,2040000000.000000,33440000000.000000,2600000000.000000,30840000000.000000,30840000000.000000,3720000000.000000,0.000000,8.290323,15.268083,False,-34.158839,-0.128554,0.059140,-99.640875,221290000000.000000,-3.311924,35.165111,28.51389814234929,6.213001892532425,-30.169450434519685,512.1924232292581,594.0477449362651,-58.01341472484489
Hindustan Oil Exploration Company Ltd.,INE345A01011,HINDOILEXP,500186.000000,2023-12-31,True,2024-02-01,17020035.000000,2023-12-31,3.000000,3.000000,1066598000.000000,920522000.000000,146076000.000000,28374000.000000,69475000.000000,0.000000,48227000.000000,0.000000,48227000.000000,48227000.000000,1322593000.000000,0.000000,0.036464,4.521572,False,-69.706278,0.272162,0.292979,490.311081,708376000.000000,-13.286556,208.688783,846.7919093993743,36.48357925449478,105.42546977975947,142.17124495207872,-1505.54844349617,2599.542167270305
Navneet Education Ltd.,INE060A01024,NAVNETEDUL,508989.000000,2023-12-31,True,2024-02-01,17020037.000000,2023-12-31,3.000000,3.000000,2567300000.000000,2273100000.000000,294200000.000000,24100000.000000,109200000.000000,0.000000,160900000.000000,41000000.000000,119900000.000000,119900000.000000,452400000.000000,0.000000,0.265031,4.670276,False,-51.001226,-2.317175,0.650088,-7.340895,2637500000.000000,-20.051531,90.923875,9.294168071510962,7.254397063559112,492.36193117816833,559.7946695200482,13.316627386766209,-89.175389820552
Zee Entertainment Enterprises Ltd.,INE256A01028,ZEEL,505537.000000,2024-02-01,True,2024-02-01,17020092.000000,2023-12-31,3.000000,3.000000,19312500000.000000,16854400000.000000,2458100000.000000,180500000.000000,562100000.000000,-603400000.000000,1112100000.000000,349000000.000000,763100000.000000,763100000.000000,960600000.000000,0.000000,0.794399,3.951327,False,-14.699307,-0.401232,1.616073,-12.075215,23693400000.000000,20.091234,151.665418,-115.97059310970165,3.67934394609286,-42.48432225222562,4.838602900423942,2003.0836467948272,326.857097483109
MPS Ltd.,INE943D01017,MPSLTD,532440.000000,2023-12-31,True,2024-02-01,17020158.000000,2023-12-31,3.000000,3.000000,921700000.000000,476600000.000000,445100000.000000,1800000.000000,26400000.000000,0.000000,416900000.000000,96900000.000000,320000000.000000,320000000.000000,171100000.000000,0.000000,1.870251,34.718455,False,37.516115,17.026409,1.413793,8.767986,823800000.000000,5.737389,572.236240,32.07100040778902,13.520715390285993,19.402518633044043,-4.149553219171742,5494.776161456272,-13.92260846325167
Pidilite Industries Ltd.,INE318A01026,PIDILITIND,500331.000000,2024-02-01,True,2024-02-01,17020184.000000,2023-12-31,3.000000,3.000000,28945100000.000000,21261700000.000000,7683400000.000000,74900000.000000,665200000.000000,0.000000,6943300000.000000,1714800000.000000,5228500000.000000,5228500000.000000,508600000.000000,0.000000,10.280181,18.063506,False,76.379395,6.693919,8.943756,34.947496,28165700000.000000,2.662638,301.758495,35.04193998959966,6.300147549066966,1369.2043091916796,1152.8920959153968,-48.60327125665249,194.58930643128733
Vimta Labs Ltd.,INE579C01029,VIMTALABS,524394.000000,2023-12-31,True,2024-02-01,17020229.000000,2023-09-30,3.000000,2.000000,743010000.000000,569650000.000000,173360000.000000,6150000.000000,88720000.000000,0.000000,78490000.000000,19260000.000000,59230000.000000,59230000.000000,44290000.000000,0.000000,1.337322,7.971629,False,-54.729857,-7.011001,2.626016,-3.472619,827860000.000000,4.023422,1308.105669,-18.213705533116485,5.076279591616927,6672.588586517996,7978.744725749725,-93.07440925087984,-98.02782971336616
Blue Dart Express Ltd.,INE233B01017,BLUEDART,526612.000000,2024-02-01,True,2024-02-01,17020238.000000,2023-12-31,3.000000,3.000000,14056800000.000000,12486400000.000000,1570400000.000000,47400000.000000,472600000.000000,0.000000,1050400000.000000,234800000.000000,815600000.000000,815600000.000000,237300000.000000,0.000000,3.437000,5.802174,False,-6.177384,4.045832,3.004214,-22.519291,13395800000.000000,0.163752,798151.421914,-34.436406013959925,1.2190292528489723,3990787.4934038236,1917635.79688196,99.93490353888033,-99.9911575295694
Wim Plast Ltd.,INE015B01018,,526586.000000,2023-12-31,True,2024-02-01,17020249.000000,2023-12-31,3.000000,3.000000,926184000.000000,724409000.000000,201775000.000000,325000.000000,29675000.000000,0.000000,171775000.000000,43146000.000000,128629000.000000,128629000.000000,120034000.000000,0.000000,1.071605,13.888061,False,35.468821,13.347366,1.218380,52.342212,883200000.000000,7.252280,1647.172010,29.0640244862365,3.655687411553185,8160.755435079362,635.7863304346658,-112.60490473180029,-79.46009891372638
Faze Three Ltd.,INE963C01033,FAZE3Q,530079.000000,2023-12-31,True,2024-02-01,17020313.000000,2023-12-31,3.000000,3.000000,1310200000.000000,1077200000.000000,233000000.000000,26300000.000000,52200000.000000,0.000000,154500000.000000,40100000.000000,114400000.000000,114400000.000000,243200000.000000,0.000000,0.470395,8.731491,False,-19.775596,-3.048690,0.500822,,1311100000.000000,,3.535188,-31.645054180693876,-25.732888444149793,198.09584959757876,175.66344109959778,-226.35346929924637,98.34220105862717
Strides Pharma Science Ltd.,INE939A01011,STAR,532531.000000,2023-12-31,True,2024-02-01,17020557.000000,2023-12-31,3.000000,3.000000,5287010000.000000,4543600000.000000,743410000.000000,444670000.000000,210630000.000000,-52910000.000000,35200000.000000,9780000.000000,25420000.000000,25420000.000000,918830000.000000,0.000000,0.027666,0.480801,False,-80.071089,27.010373,0.014208,132.094453,5626280000.000000,12.142968,784.512123,-73.50219307266019,14.775193122773786,4036.840343908448,7751.674493765586,-112.09961281239,-49.213289795402254
BSE Ltd.,INE118H01025,BSE,,2024-02-01,True,2024-02-01,17023928.000000,2023-12-31,3.000000,3.000000,3263200000.000000,1726500000.000000,1536700000.000000,0.000000,198100000.000000,0.000000,1338600000.000000,387000000.000000,951600000.000000,951600000.000000,270700000.000000,0.000000,3.515331,29.161559,False,208.888442,74.783074,2.656331,28.065492,2769200000.000000,28.776042,364.477785,352.02577447979644,37.3254432079136,-65.50149501263725,5.9872249247196905,2245.795651651652,284.80761351179854
Gulshan Polyols Ltd.,INE255D01024,GULPOLY,532457.000000,2023-12-31,True,2024-02-01,17024331.000000,2023-12-31,3.000000,3.000000,3741045000.000000,3602946000.000000,138099000.000000,5219000.000000,52744000.000000,0.000000,80136000.000000,33681000.000000,46455000.000000,46455000.000000,62371000.000000,0.000000,0.744817,1.241765,False,-67.334780,12.075655,0.358372,-79.503309,3118119000.000000,12.270382,104.662416,-49.71369081714925,9.551424589702103,779.4735748880214,-69.17423938989002,-69.50574074222283,71.42805848918887
Triveni Turbine Ltd.,INE152M01016,TRITURBINE,533655.000000,2024-02-01,True,2024-02-01,17024576.000000,2023-12-31,3.000000,3.000000,3830700000.000000,2967000000.000000,863700000.000000,5900000.000000,52800000.000000,0.000000,805000000.000000,218400000.000000,586600000.000000,586600000.000000,317900000.000000,0.000000,1.845234,15.313128,False,36.264108,26.001579,1.527839,54.504326,3389000000.000000,26.092942,1705.982652,42.0861185550338,26.13293572665103,23.72719856091218,-16.482456511779116,16704.57690140845,769711.3519172246
LT Foods Ltd.,INE818H01020,LTFOODS,532783.000000,2023-12-31,True,2024-02-01,17024837.000000,2023-12-31,3.000000,3.000000,10654442000.000000,9954600000.000000,699842000.000000,48821000.000000,93376000.000000,0.000000,557645000.000000,145982000.000000,411663000.000000,411663000.000000,347253000.000000,0.000000,1.185484,3.863769,False,18.690562,19.942920,1.218138,11.597645,10531225000.000000,-0.557183,20.180551,35.98217632601246,3.9038967026145706,11.416692061446664,52.87185852938629,10.449184829053943,7.74289499989995
Time Technoplast Ltd.,INE508G01029,TIMETECHNO,532856.000000,2023-12-31,True,2024-02-01,17024927.000000,2023-12-31,3.000000,3.000000,6769900000.000000,5766800000.000000,1003100000.000000,145400000.000000,254300000.000000,0.000000,603400000.000000,155000000.000000,448400000.000000,448400000.000000,226900000.000000,0.000000,1.976201,6.623436,False,52.030976,20.046459,1.531181,44.853556,6275900000.000000,16.444634,29897.587307,69.35765683638323,47.903361139415274,149336.91393188856,857.3917988044267,-99.7968253968254,-45.04029355421764
Va Tech Wabag Ltd.,INE956G01038,WABAG,533269.000000,2023-12-31,True,2024-02-01,17025082.000000,2023-12-31,3.000000,3.000000,6273000000.000000,5290000000.000000,983000000.000000,139000000.000000,11000000.000000,0.000000,833000000.000000,210000000.000000,623000000.000000,623000000.000000,124000000.000000,0.000000,5.024194,9.931452,False,67.697794,19.084230,4.362903,59.490203,6175000000.000000,3.536158,6105.376526,-47.129813179551874,9.124294502783092,30535.86172151674,,-130.94474153297682,-100.0
Adani Ports & Special Economic Zone Ltd.,INE742F01042,ADANIPORTS,532921.000000,2024-02-01,True,2024-02-01,17025086.000000,2023-12-31,3.000000,3.000000,24741800000.000000,7027800000.000000,17714000000.000000,7943100000.000000,1675100000.000000,0.000000,8095800000.000000,2840900000.000000,5254900000.000000,5254900000.000000,4320300000.000000,0.000000,1.216328,21.238956,False,4509.561404,36.975032,0.453418,164.241508,19457200000.000000,12.129088,966.964407,202.6354834249258,30.229002928607716,-148.03354804356707,1813.5557398561698,10.198895008281838,5777.369505432866
TVS Supply Chain Solutions Ltd.,INE395N01027,TVSSCS,543965.000000,2023-12-31,True,2024-02-01,17025156.000000,2023-12-31,3.000000,3.000000,5361500000.000000,4272000000.000000,1089500000.000000,96800000.000000,524100000.000000,0.000000,468600000.000000,110700000.000000,357900000.000000,357900000.000000,440100000.000000,0.000000,0.813224,6.675371,False,-19.950499,6.477819,1.316427,191.148789,5328500000.000000,10.673784,133.592638,331.1766003331215,48.79619549241783,,,,
Indian Energy Exchange Ltd.,INE022Q01020,IEX,540750.000000,2024-02-01,True,2024-02-01,17025175.000000,2023-12-31,3.000000,3.000000,1411432000.000000,154228000.000000,1257204000.000000,7138000.000000,51739000.000000,0.000000,1198327000.000000,305035000.000000,893292000.000000,893292000.000000,890871000.000000,0.000000,1.002718,63.289765,False,26.476557,20.276030,0.930211,19.208871,1328882000.000000,16.804254,502.228622,14.12991389158604,12.406073401461715,2495.5724872533997,948.0956840495265,-102.61935712935868,-97.49524728044814
Lux Industries Ltd.,INE150G01020,LUXIND,539542.000000,2024-02-01,True,2024-02-01,17025232.000000,2023-12-31,3.000000,3.000000,4499200000.000000,4115200000.000000,384000000.000000,45400000.000000,59400000.000000,0.000000,279200000.000000,69500000.000000,209700000.000000,209700000.000000,62600000.000000,0.000000,3.349840,4.660829,False,6.880734,-2.477512,6.124601,-10.795719,6415100000.000000,1.187735,1.605747,-41.52394181623302,4.0005613902660535,408.2953816231945,-21.34016568314567,-668.1314993634924,378.97928048923603
Dishman Carbogen Amcis Ltd.,INE385W01011,DCAL,540701.000000,2023-12-31,True,2024-02-01,17025327.000000,2023-12-31,3.000000,3.000000,999300000.000000,836500000.000000,162800000.000000,171400000.000000,262200000.000000,0.000000,-270800000.000000,-89000000.000000,-181800000.000000,-181800000.000000,313600000.000000,0.000000,-0.579719,-18.192735,False,-177.981651,10.103570,-0.184311,66.550926,984300000.000000,-22.751530,2035.391860,-26.700136923779095,-3.1079487750898807,-133.55077399683447,-65.61969232928404,20923.982014591777,1181863.694433781
IIFL Securities Ltd.,INE489L01022,IIFLSEC,542773.000000,2023-12-15,True,2024-02-01,17025336.000000,2023-12-31,3.000000,3.000000,5040048000.000000,2545992000.000000,2494056000.000000,392735000.000000,159605000.000000,0.000000,1941716000.000000,464056000.000000,1477660000.000000,1477660000.000000,614488000.000000,0.000000,2.404701,29.318372,False,122.406495,59.454721,2.312030,149.802744,4902512000.000000,64.343691,74.639648,70.94325295262458,38.2020007861648,33.49170074677958,25.691675052742884,-77.83516185729842,-56.76178906681392
Mahindra Logistics Ltd.,INE766P01016,MAHLOG,540768.000000,2023-12-31,True,2024-02-01,17025512.000000,2023-12-31,3.000000,3.000000,11618500000.000000,10888200000.000000,730300000.000000,101700000.000000,440200000.000000,100000.000000,188500000.000000,63400000.000000,125100000.000000,125100000.000000,720400000.000000,0.000000,0.173654,1.076731,False,-25.784773,1.455666,0.258745,65.652139,11415300000.000000,-4.669127,56.048053,45.897416258851045,0.8213512030702885,-94.88808119755888,-77.66615152642882,532.829716547678,-55.97979734672271
L&T Finance Holdings Ltd.,INE498L01015,L&TFH,533519.000000,2024-02-01,True,2024-02-01,17027392.000000,2023-12-31,3.000000,3.000000,35809000000.000000,10486100000.000000,25322900000.000000,13534300000.000000,277400000.000000,0.000000,8184300000.000000,1827700000.000000,6356600000.000000,6356600000.000000,24875800000.000000,0.000000,0.255533,17.751403,False,-70.358551,3761.641324,,,,,1881.488687,-50.33046624881274,1347.6197258964196,9603.247938341541,144.18525725527533,-99.90051062800448,-91.26712230873896
Techno Electric & Engineering Company Ltd.,INE285K01026,TECHNOE,542141.000000,2023-12-31,True,2024-02-01,17027639.000000,2023-12-31,3.000000,3.000000,4072942000.000000,3207144000.000000,865798000.000000,39528000.000000,18990000.000000,0.000000,807280000.000000,31148000.000000,776132000.000000,776132000.000000,215238000.000000,0.000000,3.605925,19.055808,False,156.640473,98.720520,,,,,-1588.502759,3.7646034428655253,32.36919757652764,212.17854698178377,924.192973900234,-16633.95944025834,5682.027804817172
Eureka Forbes Limited,INE0KCE01017,,543482.000000,2024-02-01,True,2024-02-01,17027869.000000,2023-12-31,3.000000,3.000000,5414588000.000000,4963983000.000000,450605000.000000,17917000.000000,131530000.000000,0.000000,301158000.000000,74735000.000000,226423000.000000,226423000.000000,1934792000.000000,0.000000,0.117027,4.181722,False,131.145298,13.580166,0.131662,194.929289,5940295000.000000,3.162342,497.507980,1440.9768739253261,10.243319279394107,,,,
Adani Total Gas Ltd.,INE399L01023,ATGL,542066.000000,2024-02-01,True,2024-02-01,17027894.000000,2023-12-31,3.000000,3.000000,11683600000.000000,8672700000.000000,3010900000.000000,313700000.000000,382600000.000000,0.000000,2314600000.000000,591800000.000000,1722800000.000000,1722800000.000000,1099800000.000000,0.000000,1.566467,14.745455,False,16.099468,4.902313,1.525641,20.417683,11050000000.000000,-1.826646,1324.284063,18.080810948482608,3.429658635316213,-12.607851416208446,62.095165640628316,13140.779601191221,4286.460914111764
